TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2020042962055,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2020042962085,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020043962063,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020043962077,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020044962041,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2020044962053,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020044962093,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020044962096,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2020044962098,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020044962105,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2020044962107,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020044962156,Physical Injury,Y,62,BLACK,MALE,Physical Force,Y
2020044962161,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020044962164,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020045962036,Physical Injury,Y,59,BLACK,MALE,Physical Force,Y
2020045962049,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2020045962057,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2020047962018,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020047962038,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020047962059,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2020047962061,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020047962069,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020047962109,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020047962110,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020049962059,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020051962020,Physical Injury,Y,13,BLACK,MALE,Physical Force,Y
2020051962090,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020051962119,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020051962123,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2020052962070,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2020053962065,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020059962025,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020059962061,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2020059962111,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020059962116,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020059962124,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020059962136,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020059962177,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020059962195,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020059962227,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020059962241,Physical Injury,Y,59,BLACK,MALE,Physical Force,Y
2020059962309,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2020060962050,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020060962052,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020061962039,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020061962070,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020061962076,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020061962082,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2020061962095,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020061962121,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2020061962125,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020061962141,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020061962152,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2020061962163,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2020062962125,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020062962130,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020062962171,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020062962181,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020062962197,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020063962069,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2020063962071,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020063962086,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020063962130,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020063962149,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020063962150,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2020063962197,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020063962217,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020063962283,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2020064962061,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020064962081,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020064962095,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020065962021,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2020065962025,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020065962048,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020065962063,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020065962076,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020065962081,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020065962160,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020065962175,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020065962238,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020065962247,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020065962295,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020066962020,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020066962042,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020066962046,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020066962051,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020066962116,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020066962118,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020066962130,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020066962146,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020066962154,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020066962176,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020066962184,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2020066962187,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020066962204,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020066962230,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020066962234,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020067962026,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020067962092,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020067962106,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2020067962115,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020067962116,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020067962122,Physical Injury,Y,14,BLACK,MALE,Physical Force,Y
2020067962131,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020067962141,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020067962156,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020068962041,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020068962043,Physical Injury,Y,57,BLACK,MALE,Physical Force,Y
2020068962045,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020068962046,Physical Injury,Y,63,BLACK,MALE,Physical Force,Y
2020068962071,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020069962029,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2020069962059,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2020069962075,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2020069962077,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020071962031,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2020071962054,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020071962077,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020071962091,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020071962107,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020071962133,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020071962159,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020071962165,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020079962025,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2020079962045,Physical Injury,Y,9,BLACK,MALE,Physical Force,Y
2020079962046,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2020080962051,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020081962030,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020082962041,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020082962054,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020082962064,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020082962090,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020085962031,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020086962147,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020086962154,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020086962155,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020086962175,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020086962183,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020086962198,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020088962027,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020088962033,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020088962056,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020089962073,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020089962134,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020089962138,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020089962150,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020090962019,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020090962028,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020090962080,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020092962028,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2020092962055,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020092962061,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020092962071,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020092962082,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020092962089,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020092962129,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020092962182,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020092962184,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020092962229,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020094962029,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020094962046,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2020094962049,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020094962057,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020094962067,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020094962081,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020094962094,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020094962140,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020094962143,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020094962154,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020094962184,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020094962186,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020094962205,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020094962218,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2020094962239,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020094962252,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020094962257,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020094962268,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020094962273,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020094962281,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020095962023,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020096962019,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020096962025,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020096962031,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020096962047,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020096962080,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020096962094,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020096962100,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020096962129,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020096962140,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020096962151,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020097962036,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020097962036,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020097962040,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020097962102,Physical Injury,Y,67,BLACK,MALE,Physical Force,Y
2020098962024,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020098962029,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020098962034,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2020098962055,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020098962068,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020098962080,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020098962090,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020098962099,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020098962101,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2020098962123,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2020098962134,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020098962147,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020098962168,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2020098962184,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2020098962185,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020100962027,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020100962058,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020100962066,Physical Injury,Y,48,BLACK,MALE,Physical Force,Y
2020100962076,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020100962079,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020100962098,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2020100962101,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020100962113,Physical Injury,Y,52,BLACK,MALE,Physical Force,Y
2020100962137,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020102962017,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020102962047,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020102962108,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020102962121,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020103962089,Physical Injury,Y,60,BLACK,MALE,Physical Force,Y
2020103962130,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020103962168,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020107962021,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020107962089,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020107962099,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020107962105,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020107962106,Physical Injury,Y,52,BLACK,MALE,Physical Force,Y
2020109962032,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020109962045,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020109962050,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020119962043,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020119962045,Physical Injury,Y,63,BLACK,MALE,Physical Force,Y
2020119962047,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020120962016,Physical Injury,Y,14,BLACK,MALE,Physical Force,Y
2020120962030,Physical Injury,Y,61,BLACK,MALE,Physical Force,Y
2020120962043,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020120962058,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2020120962059,Physical Injury,Y,55,BLACK,MALE,Physical Force,Y
2020120962061,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020120962078,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020120962085,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2020120962120,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020120962124,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020120962130,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2020121962098,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020122962018,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020122962056,Physical Injury,Y,60,BLACK,MALE,Physical Force,Y
2020122962057,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020122962065,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020122962067,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2020122962095,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020122962096,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020122962117,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2020122962126,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2020122962130,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2020122962151,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
2020122962155,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020122962184,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020122962189,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020122962190,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2020122962196,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2020122962205,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2020122962212,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020122962225,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020123962042,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020124962036,Physical Injury,Y,42,BLACK,MALE,Physical Force,Y
2020124962044,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020124962079,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2020124962099,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2020124962101,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020124962104,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020124962111,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020125962026,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020125962034,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020125962035,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2020125962058,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020129962112,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020132962024,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020132962026,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2020132962073,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020132962080,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020132962086,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020132962090,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2020132962094,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2020132962109,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020132962110,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020133962048,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020133962095,Physical Injury,Y,46,BLACK,MALE,Physical Force,Y
2020133962098,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2020133962153,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020133962171,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2020133962175,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2020133962183,Physical Injury,Y,44,BLACK,MALE,Physical Force,Y
2020133962193,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2020139962037,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020139962067,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2020139962092,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020139962114,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2020139962152,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2020140962026,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2020140962030,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2020140962051,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2020140962075,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2020141962023,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021020962036,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021020962054,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021020962070,Physical Injury,Y,62,BLACK,MALE,Physical Force,Y
2021020962080,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021020962087,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021020962093,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021020962102,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021020962114,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2021020962127,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021024962019,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021024962071,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021024962085,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021024962110,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021024962121,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2021024962139,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021025962015,Physical Injury,Y,47,BLACK,MALE,Physical Force,Y
2021025962041,Physical Injury,Y,61,BLACK,MALE,Physical Force,Y
2021025962095,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021026962041,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021026962042,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021026962068,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021026962069,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021028962016,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2021028962059,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021028962059,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021028962088,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021028962098,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021029962053,Physical Injury,Y,17,BLACK,MALE,Physical Force,Y
2021032962052,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021032962066,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021032962089,Physical Injury,Y,55,BLACK,MALE,Physical Force,Y
2021032962138,Physical Injury,Y,58,BLACK,MALE,Physical Force,Y
2021032962163,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021033962019,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021033962051,Physical Injury,Y,37,BLACK,MALE,Physical Force,Y
2021033962122,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2021033962127,Physical Injury,Y,43,BLACK,MALE,Physical Force,Y
2021033962139,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2021033962249,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021033962270,Physical Injury,Y,45,BLACK,MALE,Physical Force,Y
2021033962290,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2021033962293,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021033962297,Physical Injury,Y,51,BLACK,MALE,Physical Force,Y
2021033962311,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021036962021,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021036962050,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021037962022,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2021037962099,Physical Injury,Y,60,BLACK,MALE,Physical Force,Y
2021038962057,Physical Injury,Y,20,BLACK,MALE,Physical Force,Y
2021039962056,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2021042962020,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021042962036,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021042962037,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021042962065,Physical Injury,Y,34,BLACK,MALE,Physical Force,Y
2021042962069,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021042962092,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021042962098,Physical Injury,Y,16,BLACK,MALE,Physical Force,Y
2021043962079,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021044962137,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021045962029,Physical Injury,Y,39,BLACK,MALE,Physical Force,Y
2021045962066,Physical Injury,Y,54,BLACK,MALE,Physical Force,Y
2021047962042,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021047962050,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021047962073,Physical Injury,Y,40,BLACK,MALE,Physical Force,Y
2021047962083,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021047962099,Physical Injury,Y,50,BLACK,MALE,Physical Force,Y
2021047962103,Physical Injury,Y,,BLACK,MALE,Physical Force,Y
2021047962112,Physical Injury,Y,36,BLACK,MALE,Physical Force,Y
2021047962118,Physical Injury,Y,56,BLACK,MALE,Physical Force,Y
2021047962130,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021047962139,Physical Injury,Y,38,BLACK,MALE,Physical Force,Y
2021047962142,Physical Injury,Y,49,BLACK,MALE,Physical Force,Y
2021047962153,Physical Injury,Y,60,BLACK,MALE,Physical Force,Y
2021047962161,Physical Injury,Y,61,BLACK,MALE,Physical Force,Y
2021049962033,Physical Injury,Y,19,BLACK,MALE,Physical Force,Y
2021051962035,Physical Injury,Y,35,BLACK,MALE,Physical Force,Y
2021051962038,Physical Injury,Y,15,BLACK,MALE,Physical Force,Y
2021051962055,Physical Injury,Y,18,BLACK,MALE,Physical Force,Y
2021051962074,Physical Injury,Y,53,BLACK,MALE,Physical Force,Y
2021051962076,Physical Injury,Y,41,BLACK,MALE,Physical Force,Y
